"id","labels","properties"
"8d934d34-738a-5833-b7c3-78db3e1c795e","Chunk","{""chunk_order_number"": 2027, ""name"": ""Chunk 2027"", ""description"": ""\u201cOh, what a turn you did give me! and how glad and grateful I am it\\nain\u2019t no worse; for luck\u2019s against us, and it never rains but it pours,\\nand when I see that truck I thought we\u2019d lost you, for I knowed by the\\ncolor and all it was just like your brains would be if\u2014Dear, dear,\\nwhyd\u2019nt you _tell_ me that was what you\u2019d been down there for, _I_\\nwouldn\u2019t a cared. Now cler out to bed, and don\u2019t lemme see no more of\\nyou till morning!\u201d"", ""chapter"": ""CHAPTER XL."", ""chunk"": ""\u201cOh, what a turn you did give me! and how glad and grateful I am it\\nain\u2019t no worse; for luck\u2019s against us, and it never rains but it pours,\\nand when I see that truck I thought we\u2019d lost you, for I knowed by the\\ncolor and all it was just like your brains would be if\u2014Dear, dear,\\nwhyd\u2019nt you _tell_ me that was what you\u2019d been down there for, _I_\\nwouldn\u2019t a cared. Now cler out to bed, and don\u2019t lemme see no more of\\nyou till morning!\u201d"", ""author"": ""Mark Twain"", ""book"": ""ADVENTURES OF HUCKLEBERRY FINN"", ""chunk_index"": 0, ""timestamp"": ""2025-06-01T16:40:37Z""}"
"6f65f500-c5c0-5bab-bd91-d1539b865007","Location","{""name"": ""the lean-to"", ""chapter"": ""CHAPTER XL."", ""chunk"": ""I was up stairs in a second, and down the lightning-rod in another one,\\nand shinning through the dark for the lean-to. I couldn\u2019t hardly get my\\nwords out, I was so anxious; but I told Tom as quick as I could we must\\njump for it now, and not a minute to lose\u2014the house full of men,\\nyonder, with guns!"", ""chunk_order_number"": 2028, ""author"": ""Mark Twain"", ""book"": ""ADVENTURES OF HUCKLEBERRY FINN"", ""chunk_index"": 0, ""timestamp"": ""2025-06-01T16:40:37Z""}"
"b46e3833-eca3-511a-970a-7731fc23c28c","Chunk","{""chunk_order_number"": 2030, ""text"": ""\u201cNo!\u2014is that so? _Ain\u2019t_ it bully! Why, Huck, if it was to do over again, I bet I could fetch two hundred! If we could put it off till\u2014\u201d"", ""name"": ""Chunk 2030"", ""description"": ""Text segment from CHAPTER XL."", ""chapter"": ""CHAPTER XL."", ""chunk"": ""\u201cNo!\u2014is that so? _Ain\u2019t_ it bully! Why, Huck, if it was to do over\\nagain, I bet I could fetch two hundred! If we could put it off till\u2014\u201d"", ""author"": ""Mark Twain"", ""book"": ""ADVENTURES OF HUCKLEBERRY FINN"", ""chunk_index"": 0, ""timestamp"": ""2024-10-27T10:00:00Z""}"
"aaee2517-d340-56e6-9a20-3435ca12ac17","Chunk","{""order_number"": 2031, ""text"": ""\u201cHurry! _hurry!_\u201d I says. \u201cWhere\u2019s Jim?\u201d"", ""name"": ""Chunk 2031"", ""chapter"": ""CHAPTER XL."", ""chunk"": ""\u201cHurry! _hurry!_\u201d I says. \u201cWhere\u2019s Jim?\u201d"", ""chunk_order_number"": 2031, ""author"": ""Mark Twain"", ""book"": ""ADVENTURES OF HUCKLEBERRY FINN"", ""chunk_index"": 0, ""timestamp"": ""2024-07-26T10:00:00Z""}"
"3616c8be-fd70-5339-a439-006b11742263","Event","{""name"": ""slide out"", ""chapter"": ""CHAPTER XL."", ""chunk"": ""\u201cRight at your elbow; if you reach out your arm you can touch him. He\u2019s\\ndressed, and everything\u2019s ready. Now we\u2019ll slide out and give the\\nsheep-signal.\u201d"", ""chunk_order_number"": 2032, ""author"": ""Mark Twain"", ""book"": ""ADVENTURES OF HUCKLEBERRY FINN"", ""chunk_index"": 0, ""timestamp"": ""2024-11-02T12:34:56Z""}"
"70304f3c-f2d8-5e5f-b942-dc760ae64ef7","Event","{""name"": ""give"", ""chapter"": ""CHAPTER XL."", ""chunk"": ""\u201cRight at your elbow; if you reach out your arm you can touch him. He\u2019s\\ndressed, and everything\u2019s ready. Now we\u2019ll slide out and give the\\nsheep-signal.\u201d"", ""chunk_order_number"": 2032, ""author"": ""Mark Twain"", ""book"": ""ADVENTURES OF HUCKLEBERRY FINN"", ""chunk_index"": 0, ""timestamp"": ""2024-11-02T12:34:56Z""}"
"c23e892b-42dc-5e64-a579-e1b344db4b04","Chapter","{""name"": ""CHAPTER XL"", ""chapter"": ""CHAPTER XL."", ""chunk"": ""But then we heard the tramp of men coming to the door, and heard them\\nbegin to fumble with the pad-lock, and heard a man say:"", ""chunk_order_number"": 2033, ""author"": ""Mark Twain"", ""book"": ""ADVENTURES OF HUCKLEBERRY FINN"", ""chunk_index"": 0, ""timestamp"": ""2025-06-01T16:40:38Z""}"
"19cd11eb-5ab5-501a-b09c-3495528fac13","Chunk","{""order_number"": 2033, ""text"": ""But then we heard the tramp of men coming to the door, and heard them\\nbegin to fumble with the pad-lock, and heard a man say:"", ""name"": ""Chunk 2033"", ""chapter"": ""CHAPTER XL."", ""chunk"": ""But then we heard the tramp of men coming to the door, and heard them\\nbegin to fumble with the pad-lock, and heard a man say:"", ""chunk_order_number"": 2033, ""author"": ""Mark Twain"", ""book"": ""ADVENTURES OF HUCKLEBERRY FINN"", ""chunk_index"": 0, ""timestamp"": ""2025-06-01T16:40:38Z""}"
"2be7dc88-2e2d-5d97-90c4-8ccad847ccb3","Chunk","{""name"": ""Chunk 2034"", ""chapter"": ""CHAPTER XL."", ""chunk"": ""\u201cI _told_ you we\u2019d be too soon; they haven\u2019t come\u2014the door is locked.\\nHere, I\u2019ll lock some of you into the cabin, and you lay for \u2019em in the\\ndark and kill \u2019em when they come; and the rest scatter around a piece,\\nand listen if you can hear \u2019em coming.\u201d"", ""chunk_order_number"": 2034, ""author"": ""Mark Twain"", ""book"": ""ADVENTURES OF HUCKLEBERRY FINN"", ""chunk_index"": 0, ""timestamp"": ""2024-10-27T10:20:00Z""}"
"964a80d4-980f-5bf5-a743-a4616ff32806","Actor","{""name"": ""unnamed"", ""chapter"": ""CHAPTER XL."", ""chunk"": ""\u201cI _told_ you we\u2019d be too soon; they haven\u2019t come\u2014the door is locked.\\nHere, I\u2019ll lock some of you into the cabin, and you lay for \u2019em in the\\ndark and kill \u2019em when they come; and the rest scatter around a piece,\\nand listen if you can hear \u2019em coming.\u201d"", ""chunk_order_number"": 2034, ""author"": ""Mark Twain"", ""book"": ""ADVENTURES OF HUCKLEBERRY FINN"", ""chunk_index"": 0, ""timestamp"": ""2024-10-27T10:20:00Z""}"
"ca63d366-8203-5d9d-9160-4ab6fdae08ab","Chunk","{""chunk_order_number"": 2035, ""name"": ""Chunk 2035"", ""description"": ""Text passage from CHAPTER XL"", ""chapter"": ""CHAPTER XL."", ""chunk"": ""So in they come, but couldn\u2019t see us in the dark, and most trod on us\\nwhilst we was hustling to get under the bed. But we got under all\\nright, and out through the hole, swift but soft\u2014Jim first, me next, and\\nTom last, which was according to Tom\u2019s orders. Now we was in the\\nlean-to, and heard trampings close by outside. So we crept to the door,\\nand Tom stopped us there and put his eye to the crack, but couldn\u2019t\\nmake out nothing, it was so dark; and whispered and said he would\\nlisten for the steps to get further, and when he nudged us Jim must\\nglide out first, and him last. So he set his ear to the crack and\\nlistened, and listened, and listened, and the steps a-scraping around\\nout there all the time; and at last he nudged us, and we slid out, and\\nstooped down, not breathing, and not making the least noise, and\\nslipped stealthy towards the fence in Injun file, and got to it all\\nright, and me and Jim over it; but Tom\u2019s britches catched fast on a\\nsplinter on the top rail, an..."", ""author"": ""Mark Twain"", ""book"": ""ADVENTURES OF HUCKLEBERRY FINN"", ""chunk_index"": 0}"
"f880ffd9-171b-5e1d-a35b-9ad85ca23193","Location","{""name"": ""lean-to"", ""description"": ""Location in the story"", ""chapter"": ""CHAPTER XL."", ""chunk"": ""So in they come, but couldn\u2019t see us in the dark, and most trod on us\\nwhilst we was hustling to get under the bed. But we got under all\\nright, and out through the hole, swift but soft\u2014Jim first, me next, and\\nTom last, which was according to Tom\u2019s orders. Now we was in the\\nlean-to, and heard trampings close by outside. So we crept to the door,\\nand Tom stopped us there and put his eye to the crack, but couldn\u2019t\\nmake out nothing, it was so dark; and whispered and said he would\\nlisten for the steps to get further, and when he nudged us Jim must\\nglide out first, and him last. So he set his ear to the crack and\\nlistened, and listened, and listened, and the steps a-scraping around\\nout there all the time; and at last he nudged us, and we slid out, and\\nstooped down, not breathing, and not making the least noise, and\\nslipped stealthy towards the fence in Injun file, and got to it all\\nright, and me and Jim over it; but Tom\u2019s britches catched fast on a\\nsplinter on the top rail, an..."", ""chunk_order_number"": 2035, ""author"": ""Mark Twain"", ""book"": ""ADVENTURES OF HUCKLEBERRY FINN"", ""chunk_index"": 0}"
"b1baf4e3-9580-5459-a356-f78aa519c510","Object","{""name"": ""splinter"", ""description"": ""Part of the fence"", ""chapter"": ""CHAPTER XL."", ""chunk"": ""So in they come, but couldn\u2019t see us in the dark, and most trod on us\\nwhilst we was hustling to get under the bed. But we got under all\\nright, and out through the hole, swift but soft\u2014Jim first, me next, and\\nTom last, which was according to Tom\u2019s orders. Now we was in the\\nlean-to, and heard trampings close by outside. So we crept to the door,\\nand Tom stopped us there and put his eye to the crack, but couldn\u2019t\\nmake out nothing, it was so dark; and whispered and said he would\\nlisten for the steps to get further, and when he nudged us Jim must\\nglide out first, and him last. So he set his ear to the crack and\\nlistened, and listened, and listened, and the steps a-scraping around\\nout there all the time; and at last he nudged us, and we slid out, and\\nstooped down, not breathing, and not making the least noise, and\\nslipped stealthy towards the fence in Injun file, and got to it all\\nright, and me and Jim over it; but Tom\u2019s britches catched fast on a\\nsplinter on the top rail, an..."", ""chunk_order_number"": 2035, ""author"": ""Mark Twain"", ""book"": ""ADVENTURES OF HUCKLEBERRY FINN"", ""chunk_index"": 0}"
"19770337-fbcb-526b-93ce-b7430334db2d","Chunk","{""chunk_order_number"": 2038, ""text"": ""\\\""Here they are! They\u2019ve broke for the river! After \u2019em, boys, and turn\\nloose the dogs!\\\"""", ""name"": ""Chunk 2038"", ""description"": ""A passage from the text."", ""chapter"": ""CHAPTER XL."", ""chunk"": ""\u201cHere they are! They\u2019ve broke for the river! After \u2019em, boys, and turn\\nloose the dogs!\u201d"", ""author"": ""Mark Twain"", ""book"": ""ADVENTURES OF HUCKLEBERRY FINN"", ""chunk_index"": 0, ""timestamp"": ""2024-10-27T10:00:00Z""}"
"75b93eae-15cd-5a58-bf1d-afa17e88819c","Actor","{""name"": ""Boys"", ""description"": ""Unspecified group of boys."", ""chapter"": ""CHAPTER XL."", ""chunk"": ""\u201cHere they are! They\u2019ve broke for the river! After \u2019em, boys, and turn\\nloose the dogs!\u201d"", ""chunk_order_number"": 2038, ""author"": ""Mark Twain"", ""book"": ""ADVENTURES OF HUCKLEBERRY FINN"", ""chunk_index"": 0, ""timestamp"": ""2024-10-27T10:00:00Z""}"
"d70f86bb-3b82-57c4-9779-27a71980ee0d","Event","{""name"": ""Breaking for the river"", ""description"": ""Event in the passage."", ""chapter"": ""CHAPTER XL."", ""chunk"": ""\u201cHere they are! They\u2019ve broke for the river! After \u2019em, boys, and turn\\nloose the dogs!\u201d"", ""chunk_order_number"": 2038, ""author"": ""Mark Twain"", ""book"": ""ADVENTURES OF HUCKLEBERRY FINN"", ""chunk_index"": 0, ""timestamp"": ""2024-10-27T10:00:00Z""}"
"1222fd2d-0808-551b-9fbf-e7236c5112e9","Chunk","{""chunk_order_number"": 2039, ""name"": ""Chunk 2039"", ""description"": ""Text segment from CHAPTER XL."", ""chapter"": ""CHAPTER XL."", ""chunk"": ""So here they come, full tilt. We could hear them because they wore\\nboots and yelled, but we didn\u2019t wear no boots and didn\u2019t yell. We was\\nin the path to the mill; and when they got pretty close on to us we\\ndodged into the bush and let them go by, and then dropped in behind\\nthem. They\u2019d had all the dogs shut up, so they wouldn\u2019t scare off the\\nrobbers; but by this time somebody had let them loose, and here they\\ncome, making powwow enough for a million; but they was our dogs; so we\\nstopped in our tracks till they catched up; and when they see it warn\u2019t\\nnobody but us, and no excitement to offer them, they only just said\\nhowdy, and tore right ahead towards the shouting and clattering; and\\nthen we up-steam again, and whizzed along after them till we was nearly\\nto the mill, and then struck up through the bush to where my canoe was\\ntied, and hopped in and pulled for dear life towards the middle of the\\nriver, but didn\u2019t make no more noise than we was obleeged to. Then we\\nstruck ..."", ""author"": ""Mark Twain"", ""book"": ""ADVENTURES OF HUCKLEBERRY FINN"", ""chunk_index"": 0, ""timestamp"": ""2025-06-01T16:40:39Z""}"
"04d4c100-f1bd-5153-977f-48a24d964914","Object","{""name"": ""bush"", ""description"": ""Object mentioned in text"", ""chapter"": ""CHAPTER XL."", ""chunk"": ""So here they come, full tilt. We could hear them because they wore\\nboots and yelled, but we didn\u2019t wear no boots and didn\u2019t yell. We was\\nin the path to the mill; and when they got pretty close on to us we\\ndodged into the bush and let them go by, and then dropped in behind\\nthem. They\u2019d had all the dogs shut up, so they wouldn\u2019t scare off the\\nrobbers; but by this time somebody had let them loose, and here they\\ncome, making powwow enough for a million; but they was our dogs; so we\\nstopped in our tracks till they catched up; and when they see it warn\u2019t\\nnobody but us, and no excitement to offer them, they only just said\\nhowdy, and tore right ahead towards the shouting and clattering; and\\nthen we up-steam again, and whizzed along after them till we was nearly\\nto the mill, and then struck up through the bush to where my canoe was\\ntied, and hopped in and pulled for dear life towards the middle of the\\nriver, but didn\u2019t make no more noise than we was obleeged to. Then we\\nstruck ..."", ""chunk_order_number"": 2039, ""author"": ""Mark Twain"", ""book"": ""ADVENTURES OF HUCKLEBERRY FINN"", ""chunk_index"": 0, ""timestamp"": ""2025-06-01T16:40:39Z""}"
"b7f51b94-2605-5fa7-bc77-f4828b9aa224","Chunk","{""chunk_order_number"": 2040, ""text"": ""\u201c_Now_, old Jim, you\u2019re a free man _again_, and I bet you won\u2019t ever be a slave no more.\u201d"", ""name"": ""Chunk 2040"", ""description"": ""Text passage from Chapter XL"", ""chapter"": ""CHAPTER XL."", ""chunk"": ""\u201c_Now_, old Jim, you\u2019re a free man _again_, and I bet you won\u2019t ever be\\na slave no more.\u201d"", ""author"": ""Mark Twain"", ""book"": ""ADVENTURES OF HUCKLEBERRY FINN"", ""chunk_index"": 0, ""timestamp"": ""2024-06-28T12:00:00Z""}"
"be393f7f-9b85-5f8e-925f-97feff319e67","Intangible","{""name"": ""Slavery"", ""description"": ""The state of being a slave."", ""chapter"": ""CHAPTER XL."", ""chunk"": ""\u201c_Now_, old Jim, you\u2019re a free man _again_, and I bet you won\u2019t ever be\\na slave no more.\u201d"", ""chunk_order_number"": 2040, ""author"": ""Mark Twain"", ""book"": ""ADVENTURES OF HUCKLEBERRY FINN"", ""chunk_index"": 0, ""timestamp"": ""2024-06-28T12:00:00Z""}"
"bcebde61-748c-5cfe-9969-a3f4089ce057","Intangible","{""name"": ""job"", ""description"": ""good job"", ""chapter"": ""CHAPTER XL."", ""chunk"": ""\u201cEn a mighty good job it wuz, too, Huck. It \u2019uz planned beautiful, en\\nit \u2019uz _done_ beautiful; en dey ain\u2019t _nobody_ kin git up a plan dat\u2019s\\nmo\u2019 mixed-up en splendid den what dat one wuz.\u201d"", ""chunk_order_number"": 2041, ""author"": ""Mark Twain"", ""book"": ""ADVENTURES OF HUCKLEBERRY FINN"", ""chunk_index"": 0, ""timestamp"": ""2024-10-27T12:34:56Z""}"
"4bcfba92-cba1-58bd-af15-7c1a242555f1","Chunk","{""name"": ""Chunk 2042"", ""chapter"": ""CHAPTER XL."", ""chunk"": ""We was all glad as we could be, but Tom was the gladdest of all because\\nhe had a bullet in the calf of his leg."", ""chunk_order_number"": 2042, ""author"": ""Mark Twain"", ""book"": ""ADVENTURES OF HUCKLEBERRY FINN"", ""chunk_index"": 0, ""timestamp"": ""2025-06-01T16:40:39Z""}"
"fc262936-bf02-5b99-b92c-32dc0fdce0aa","Object","{""name"": ""bullet"", ""chapter"": ""CHAPTER XL."", ""chunk"": ""We was all glad as we could be, but Tom was the gladdest of all because\\nhe had a bullet in the calf of his leg."", ""chunk_order_number"": 2042, ""author"": ""Mark Twain"", ""book"": ""ADVENTURES OF HUCKLEBERRY FINN"", ""chunk_index"": 0, ""timestamp"": ""2025-06-01T16:40:39Z""}"
"90718f88-9801-59d6-adfe-346749976879","Chunk","{""name"": ""Chunk 2043"", ""description"": ""Text passage from Chapter XL"", ""chapter"": ""CHAPTER XL."", ""chunk"": ""When me and Jim heard that we didn\u2019t feel so brash as what we did\\nbefore. It was hurting him considerable, and bleeding; so we laid him\\nin the wigwam and tore up one of the duke\u2019s shirts for to bandage him,\\nbut he says:"", ""chunk_order_number"": 2043, ""author"": ""Mark Twain"", ""book"": ""ADVENTURES OF HUCKLEBERRY FINN"", ""chunk_index"": 0, ""timestamp"": ""2024-10-27T18:08:52Z""}"
